trade_id,counterparty,currency_pair,notional,rate,settlement_date,status,created_at
7638e722-5d43-4a81-9f17-434dac6ad4d3,HSBC Holdings,GBP/USD,2080335.56,0.896454,2026-02-06,SETTLED,2026-03-02T12:47:18.699300
96389e7e-bb01-4bb1-9b11-2f3a26571d4e,Barclays PLC,USD/JPY,4972681.5,0.874913,2026-02-03,OPEN,2026-03-02T12:47:18.699347
d7062f6c-3d31-4ab6-bae2-a23fa1ab7c3e,Deutsche Bank AG,GBP/USD,4197489.68,1.149961,2026-02-12,OPEN,2026-03-02T12:47:18.699392
71dd7ba7-d152-4cde-b372-237fa22b6b0b,Deutsche Bank AG,GBP/EUR,1441528.19,1.329762,2026-02-06,PENDING,2026-03-02T12:47:18.699441
6f2b9b6f-4e77-4310-b400-17919e494cbb,Barclays PLC,EUR/USD,2350859.53,1.115348,2026-03-03,SETTLED,2026-03-02T12:47:18.699487
cb005a90-5aa1-4649-a3f7-6f53f3d7305a,BNP Paribas,AUD/USD,1086117.17,0.64952,2026-02-07,SETTLED,2026-03-02T12:47:18.699532
a1a86b38-aff2-4b12-9f25-cdefaa565d31,HSBC Holdings,EUR/USD,564822.43,0.788102,2026-02-16,OPEN,2026-03-02T12:47:18.699577
b3359e00-8c3c-4a7b-b94e-9680875a6393,BNP Paribas,USD/CHF,1199813.12,1.138952,2026-02-20,OPEN,2026-03-02T12:47:18.699624
c19f80be-bcaf-4319-84f6-ffe9a5d8c8e6,BNP Paribas,AUD/USD,563180.9,1.405147,2026-02-21,OPEN,2026-03-02T12:47:18.699671
4c3c5d39-2418-4599-82e5-6baf7befa12c,Deutsche Bank AG,USD/JPY,3163455.16,1.075047,2026-02-04,SETTLED,2026-03-02T12:47:18.699721
dcdd330c-84f5-44d1-bb77-42c647842d6e,BNP Paribas,USD/CHF,17806.04,0.852816,2026-02-21,OPEN,2026-03-02T12:47:18.699767
8b1063b2-8218-410f-b863-141877a7738b,HSBC Holdings,EUR/USD,3325212.8,0.585614,2026-02-16,PENDING,2026-03-02T12:47:18.699813
dd0973c7-1fd5-4f44-a181-a07ca03c5632,BNP Paribas,AUD/USD,2724968.98,1.286412,2026-03-02,OPEN,2026-03-02T12:47:18.699859
d8f642cd-1326-45cb-a92e-d26d92c6cd49,Societe Generale,USD/JPY,1958364.13,0.970135,2026-02-07,SETTLED,2026-03-02T12:47:18.699905
7c3eb93e-348e-4c48-9c5e-9dbe558debb4,Barclays PLC,USD/JPY,3739109.79,0.857094,2026-02-28,OPEN,2026-03-02T12:47:18.699951
0d350a1e-170f-4fc1-820c-e937e142993e,BNP Paribas,USD/CAD,3667375.7,1.128257,2026-03-01,SETTLED,2026-03-02T12:47:18.699997
fc29ae3b-cf88-4b66-8096-d38095ba3ff9,HSBC Holdings,GBP/EUR,675713.85,0.852299,2026-02-06,PENDING,2026-03-02T12:47:18.700043
4c3235a7-8f53-4ae1-b972-4d6782de57cf,Societe Generale,USD/CAD,883694.74,1.279143,2026-02-16,SETTLED,2026-03-02T12:47:18.700095
f859fbcb-d455-4a3f-b457-e1d9df451671,Barclays PLC,USD/CAD,3162361.88,1.311498,2026-02-18,SETTLED,2026-03-02T12:47:18.700141
20046937-47b6-45b7-af26-3473a1abeebb,Deutsche Bank AG,EUR/USD,194549.11,0.701591,2026-02-13,SETTLED,2026-03-02T12:47:18.700187
ce06e3cd-905f-45b3-9e0a-089263e615a3,BNP Paribas,USD/CHF,4667521.19,1.015384,2026-02-03,SETTLED,2026-03-02T12:47:18.700233
0b59e523-098d-4ded-aef4-48a4bb5d152b,HSBC Holdings,USD/JPY,192737.65,1.1469,2026-02-16,OPEN,2026-03-02T12:47:18.700280
b02e5b7e-85a6-4757-aadf-ee105c0d9cad,Barclays PLC,GBP/EUR,4330333.4,0.831925,2026-02-07,SETTLED,2026-03-02T12:47:18.700330
79aace90-b661-44ba-8607-acc3c815744c,Societe Generale,USD/CHF,2190387.4,0.900022,2026-02-14,SETTLED,2026-03-02T12:47:18.700378
ee892253-8053-499e-92b4-e2380aab3f21,Societe Generale,USD/JPY,4868880.69,0.996203,2026-02-02,PENDING,2026-03-02T12:47:18.700427
d412c3cc-8c4a-4d22-b394-f4e72b73b2cb,Societe Generale,EUR/USD,1340936.27,0.582612,2026-02-05,SETTLED,2026-03-02T12:47:18.700474
6560ffcd-f229-47d3-afa0-94d48832708a,BNP Paribas,USD/JPY,3016241.96,1.322341,2026-02-18,SETTLED,2026-03-02T12:47:18.700520
0b8b89f1-6cea-4919-ab9a-b8dc20ead142,HSBC Holdings,USD/JPY,521963.56,0.82792,2026-02-02,SETTLED,2026-03-02T12:47:18.700566
49817761-1a0c-4608-b867-e2e71ecc1687,Societe Generale,USD/JPY,3017081.92,0.926116,2026-02-21,SETTLED,2026-03-02T12:47:18.700613
0469fb11-7f90-469b-ba07-db9b57e89566,HSBC Holdings,AUD/USD,221352.26,1.370037,2026-02-14,SETTLED,2026-03-02T12:47:18.700659
17f8a825-a051-41b1-8af0-a9af4b123cda,Barclays PLC,EUR/USD,1380031.25,1.480027,2026-02-28,PENDING,2026-03-02T12:47:18.700706
cd38ee76-b38b-4453-a9c8-ea3eb8400c2c,Deutsche Bank AG,EUR/USD,3191187.56,0.863311,2026-02-13,OPEN,2026-03-02T12:47:18.700752
c949db82-9b8f-4fe4-8736-fcbb447258e9,Societe Generale,EUR/USD,4244859.86,1.178089,2026-02-04,OPEN,2026-03-02T12:47:18.700800
5c6390fc-dcf1-42f5-b61a-177db4c114ea,HSBC Holdings,USD/JPY,345494.48,1.278515,2026-02-19,SETTLED,2026-03-02T12:47:18.700846
f2d5e028-0c2a-451b-962a-e42242b9e06b,Deutsche Bank AG,USD/CAD,4747840.89,0.532385,2026-02-18,SETTLED,2026-03-02T12:47:18.700895
b6c9f57e-b1fa-42ad-9678-bf61ab186678,Barclays PLC,AUD/USD,4744629.41,0.872013,2026-03-02,OPEN,2026-03-02T12:47:18.700941
aff79b10-53dc-4d6b-9701-539690c02b19,HSBC Holdings,GBP/USD,2652004.81,0.898034,2026-02-09,OPEN,2026-03-02T12:47:18.700987
633afbe3-b24f-470c-bad3-3263b4271096,BNP Paribas,USD/CHF,139307.57,0.686048,2026-02-07,PENDING,2026-03-02T12:47:18.701033
b10e9bc8-a5b2-4c77-870e-9612ffb02468,Societe Generale,GBP/USD,597627.37,1.274964,2026-03-01,PENDING,2026-03-02T12:47:18.701085
72f2bf5f-ec9f-4e61-b8cf-53f1efdeafd7,Societe Generale,GBP/USD,1435028.62,1.416479,2026-02-13,OPEN,2026-03-02T12:47:18.701199
5a3b886b-f772-4102-b0d7-790ffe6b298a,Deutsche Bank AG,USD/CAD,687284.8,0.574052,2026-02-21,SETTLED,2026-03-02T12:47:18.701246
67fbff70-7eb6-4f57-b714-2e548b56c871,HSBC Holdings,USD/CAD,4986339.4,1.310513,2026-02-19,SETTLED,2026-03-02T12:47:18.701292
cc73730d-b5d4-4562-9562-9a4247665940,HSBC Holdings,USD/JPY,3550607.03,1.049997,2026-02-17,OPEN,2026-03-02T12:47:18.701342
cc3e1c3a-26ce-4104-b031-cf3ed79da23c,Deutsche Bank AG,GBP/EUR,3561927.43,1.427324,2026-02-03,SETTLED,2026-03-02T12:47:18.701387
d82b7688-a57d-4fa5-94da-f1991c456069,Deutsche Bank AG,GBP/EUR,2548691.17,0.621362,2026-02-02,OPEN,2026-03-02T12:47:18.701433
f2e9a1e1-2f64-488f-992f-d65d540c7ea5,HSBC Holdings,AUD/USD,1191313.56,0.994022,2026-03-03,PENDING,2026-03-02T12:47:18.701479
ed3f2d4e-7d35-4f8f-ac1a-1acc8df1e6f2,BNP Paribas,GBP/USD,1850866.72,1.303662,2026-02-20,PENDING,2026-03-02T12:47:18.701526
083c5a8a-237f-41dc-9216-22085e75636c,Societe Generale,USD/CAD,4422389.77,0.565748,2026-02-21,PENDING,2026-03-02T12:47:18.701572
ed61244b-79e9-4e5a-a34b-d07e32757168,Societe Generale,GBP/EUR,2398538.9,0.910795,2026-02-15,PENDING,2026-03-02T12:47:18.701619
d7d6f091-c7a9-4c1f-b7f8-962982652847,Barclays PLC,USD/CHF,378016.06,1.47238,2026-03-03,SETTLED,2026-03-02T12:47:18.701670
6c31b5d8-82fc-4daf-b05e-b75ad5a378d5,BNP Paribas,USD/CAD,3403743.86,0.844515,2026-02-12,PENDING,2026-03-02T12:47:18.701720
2db47876-2c40-4c4a-89ec-3b8eee4e28b8,Societe Generale,AUD/USD,917996.05,1.466265,2026-02-09,OPEN,2026-03-02T12:47:18.701768
5a80e048-c420-49de-befe-b50f2f0d9edc,HSBC Holdings,GBP/USD,4158640.12,1.018102,2026-02-20,OPEN,2026-03-02T12:47:18.701816
b2ba49d7-b069-463d-9f44-db29a82ed06a,HSBC Holdings,AUD/USD,1620077.15,1.209332,2026-03-03,SETTLED,2026-03-02T12:47:18.701863
3aaa9b40-494c-4fab-8625-e89440c5a0d1,BNP Paribas,USD/JPY,4231209.19,0.750605,2026-02-15,OPEN,2026-03-02T12:47:18.701910
45391c7a-d475-4aa3-ae2e-9e9e7bca2e9e,Barclays PLC,AUD/USD,3128861.58,1.114428,2026-02-22,PENDING,2026-03-02T12:47:18.701959
b05f7698-dee4-4186-90ff-fa0b141ea9a0,Deutsche Bank AG,GBP/USD,851493.15,1.441607,2026-02-06,PENDING,2026-03-02T12:47:18.702006
428dcbeb-4571-4b53-9439-26abfecbedda,HSBC Holdings,GBP/EUR,3126151.15,1.402001,2026-02-06,PENDING,2026-03-02T12:47:18.702052
41f9fc88-4036-4920-bbbb-4fac64ad23e9,Barclays PLC,EUR/USD,215559.57,1.363781,2026-02-14,PENDING,2026-03-02T12:47:18.702103
6451a9e9-4043-4ea6-a15b-d9ab4c938581,Deutsche Bank AG,GBP/EUR,3857401.62,0.764656,2026-02-25,PENDING,2026-03-02T12:47:18.702151
b9fc68f5-9dd7-461f-8fc5-ca48d03c50b1,Societe Generale,USD/CAD,2088768.05,1.138991,2026-02-14,PENDING,2026-03-02T12:47:18.702198
ecdc0a2c-59b5-44b6-b474-381d3766c369,Societe Generale,GBP/USD,1455461.57,1.45665,2026-02-09,PENDING,2026-03-02T12:47:18.702247
40818682-c572-4bfe-adc4-2a892a6d0607,Barclays PLC,GBP/USD,2036401.71,0.953544,2026-02-11,SETTLED,2026-03-02T12:47:18.702293
c78eebc0-1ffa-4dd0-90f2-7ce5c12ea632,HSBC Holdings,AUD/USD,2083952.51,0.964442,2026-02-02,OPEN,2026-03-02T12:47:18.702339
4d3478d8-0eab-465a-8141-2dd1cbfde506,HSBC Holdings,USD/CHF,1569786.67,1.218363,2026-02-08,OPEN,2026-03-02T12:47:18.702386
5e2de8b1-8f28-4173-b8cd-b0ca53532ae3,Barclays PLC,USD/JPY,3805718.32,1.01498,2026-02-03,OPEN,2026-03-02T12:47:18.702432
1e112a76-2776-44a4-8d27-23a0d45f5a3c,Deutsche Bank AG,GBP/USD,2337698.11,0.767472,2026-02-22,OPEN,2026-03-02T12:47:18.702479
724d8bab-c975-4b55-8012-25fbeb005e30,BNP Paribas,USD/CHF,262520.41,1.445385,2026-02-14,OPEN,2026-03-02T12:47:18.702525
2efe9337-1a00-45f5-8414-b252eb35a93e,HSBC Holdings,AUD/USD,4813802.4,1.402311,2026-02-22,PENDING,2026-03-02T12:47:18.702571
3a4e96fb-f3fe-414f-85d3-f25e00c3f2f8,Societe Generale,AUD/USD,1570447.46,1.263121,2026-02-17,SETTLED,2026-03-02T12:47:18.702618
cacab0c1-d4bf-43a2-8a3b-7958642de204,Barclays PLC,EUR/USD,2498810.94,0.80854,2026-02-20,SETTLED,2026-03-02T12:47:18.702664
f0988fbe-886f-4e5e-87ee-0975ace3e704,Deutsche Bank AG,AUD/USD,2532167.87,1.466687,2026-02-05,SETTLED,2026-03-02T12:47:18.702710
edb3cd92-162e-41a7-8c44-b0ed10aeaf3e,BNP Paribas,GBP/EUR,252804.08,0.781356,2026-02-03,PENDING,2026-03-02T12:47:18.702758
744d604f-8c0d-4e59-91a5-3021267a871e,Barclays PLC,GBP/EUR,3365877.81,0.785748,2026-02-27,OPEN,2026-03-02T12:47:18.702824
71de5468-f7a8-475c-989c-7cf3c3728c27,HSBC Holdings,GBP/EUR,2160329.57,1.382456,2026-02-22,SETTLED,2026-03-02T12:47:18.702871
42c52dd9-cab5-435f-b5c9-bd8011478795,BNP Paribas,AUD/USD,1836027.39,0.900582,2026-02-16,OPEN,2026-03-02T12:47:18.702917
10df7849-7538-408c-95eb-dff216a9247f,Societe Generale,AUD/USD,1818993.64,0.788602,2026-02-05,SETTLED,2026-03-02T12:47:18.702963
d73662b9-13e5-4b56-8218-d7c8a0f7391e,BNP Paribas,USD/CAD,3824376.53,0.779721,2026-02-13,PENDING,2026-03-02T12:47:18.703010
92a15674-9559-4718-aac3-e5a133c89863,Societe Generale,USD/JPY,602866.99,1.475083,2026-02-18,SETTLED,2026-03-02T12:47:18.703058
d998285e-6c96-4b82-9a6b-1c0520427278,Deutsche Bank AG,GBP/USD,2793580.87,0.865606,2026-02-25,PENDING,2026-03-02T12:47:18.703117
51715cc8-a397-447e-93f7-595419228a25,Barclays PLC,EUR/USD,2550521.36,1.000078,2026-03-02,OPEN,2026-03-02T12:47:18.703164
bb2f6f1b-7fa4-497e-a975-ad29eb9bed35,BNP Paribas,USD/CHF,3570823.31,1.303966,2026-02-20,OPEN,2026-03-02T12:47:18.703214
71f91696-b316-4f7e-bfec-26a72589590e,HSBC Holdings,AUD/USD,3035240.01,1.015506,2026-02-21,SETTLED,2026-03-02T12:47:18.703262
345e2c50-77c8-4bab-84ef-d11ebbc19649,HSBC Holdings,AUD/USD,820885.21,1.490616,2026-02-06,SETTLED,2026-03-02T12:47:18.703313
3d072fb8-ce16-4bf0-a952-3dab14ff185a,Societe Generale,USD/CAD,2541501.78,1.009714,2026-02-22,PENDING,2026-03-02T12:47:18.703370
228eef1b-39e0-4f63-b053-6bbdd50328af,HSBC Holdings,USD/JPY,1505954.92,1.315749,2026-03-02,PENDING,2026-03-02T12:47:18.703421
81dbf429-ea49-4890-8a70-12ed4ebd9d30,HSBC Holdings,GBP/EUR,556926.9,0.91654,2026-02-11,PENDING,2026-03-02T12:47:18.703468
fe29beae-c65f-4058-8948-5638658a0af5,BNP Paribas,USD/CHF,4361774.58,1.12926,2026-02-06,SETTLED,2026-03-02T12:47:18.703517
e06f04cc-0f17-4bcf-8ade-1402ff7a282a,BNP Paribas,AUD/USD,4835682.77,1.282904,2026-03-03,OPEN,2026-03-02T12:47:18.703566
278f2e35-0efb-4099-aba7-87ac201b60b5,Deutsche Bank AG,AUD/USD,3609786.56,1.083523,2026-02-07,PENDING,2026-03-02T12:47:18.703612
aeeece0e-a3b2-479b-a5ab-f1d31c841c78,Societe Generale,GBP/USD,3608702.35,1.274606,2026-02-07,PENDING,2026-03-02T12:47:18.703659
55ad24ae-fa29-42b2-996d-5060818ca1c4,Barclays PLC,GBP/USD,1218560.84,1.07257,2026-02-09,OPEN,2026-03-02T12:47:18.703708
8832f625-5281-4ec8-9edb-778a08e33170,Societe Generale,USD/CAD,2210782.45,0.91878,2026-02-11,OPEN,2026-03-02T12:47:18.703759
03da1d09-803c-4576-97dc-a85c839d22ad,Societe Generale,GBP/EUR,2057783.27,1.274972,2026-02-08,PENDING,2026-03-02T12:47:18.703809
6cb9b89a-cb8a-4d26-a9b4-4f7030460520,BNP Paribas,GBP/USD,3639736.47,1.205775,2026-02-27,PENDING,2026-03-02T12:47:18.703858
5c65311b-9897-4f09-a944-b66d8a1d7341,BNP Paribas,USD/CHF,1631997.18,1.162227,2026-02-24,SETTLED,2026-03-02T12:47:18.703911
e5d04175-6049-497a-995d-aeceb3694172,BNP Paribas,USD/JPY,4783860.61,0.959664,2026-02-06,PENDING,2026-03-02T12:47:18.703964
1a1d640f-8aa5-4f66-bdd6-7f47c3fc50f3,HSBC Holdings,AUD/USD,1777892.07,1.27199,2026-02-12,SETTLED,2026-03-02T12:47:18.704041
9ef0b574-08b4-4957-8c25-8c1fa6a0919d,BNP Paribas,USD/JPY,969398.2,0.746519,2026-02-14,OPEN,2026-03-02T12:47:18.704112
8a273bdb-f6d8-4802-ae0d-82b57081b4ad,HSBC Holdings,USD/CAD,4708012.88,1.48226,2026-02-24,OPEN,2026-03-02T12:47:18.704160
7eb58c3d-f4a1-4f09-b273-7ab95358a94b,Societe Generale,USD/JPY,3454297.16,0.989003,2026-02-14,PENDING,2026-03-02T12:47:18.704226
0f5b2468-be9c-4710-9119-457c0eab4cd2,HSBC Holdings,USD/JPY,4669164.87,1.295405,2026-02-02,OPEN,2026-03-02T12:47:18.704282
207d3740-bfc4-4e8b-8cd0-0fbc278257b1,Societe Generale,GBP/EUR,2871649.25,1.043191,2026-02-17,SETTLED,2026-03-02T12:47:18.704336
622d1252-a9af-4388-8915-609d294071f0,HSBC Holdings,EUR/USD,4773498.23,1.304616,2026-02-26,SETTLED,2026-03-02T12:47:18.704380
c9c7058d-6f0e-4267-b469-eacbf09b7bc2,Societe Generale,USD/CAD,4777015.45,0.579029,2026-02-03,SETTLED,2026-03-02T12:47:18.704425
fe5361fe-8847-44d1-8456-cbac7dedd3fb,BNP Paribas,USD/JPY,3739219.11,0.713987,2026-02-22,PENDING,2026-03-02T12:47:18.704471
734fd77c-6a41-4347-8f73-8b9df6a6f17d,BNP Paribas,USD/CAD,3483894.79,0.637273,2026-02-08,PENDING,2026-03-02T12:47:18.704529
49874008-b38c-4363-b722-99f4f78881d9,BNP Paribas,GBP/USD,1204017.51,0.550765,2026-02-14,PENDING,2026-03-02T12:47:18.704584
597770b5-6dd6-4014-879a-2b249d8a88f5,HSBC Holdings,USD/CAD,1171854.43,0.600198,2026-02-19,SETTLED,2026-03-02T12:47:18.704639
1faf9759-fc99-49df-a72f-5dbe64fccbe6,Barclays PLC,AUD/USD,511719.07,1.270766,2026-02-03,OPEN,2026-03-02T12:47:18.704686
5d1ded4a-c13b-4399-8026-65d22732b3ea,Societe Generale,USD/CHF,2040468.18,1.435032,2026-02-23,PENDING,2026-03-02T12:47:18.704732
ffdac3c9-3bd6-4b8f-9483-cc890fcc4f12,HSBC Holdings,USD/JPY,1005285.31,1.463914,2026-02-02,PENDING,2026-03-02T12:47:18.704783
90756f9a-c795-45d6-91ae-610df0f7f9ca,BNP Paribas,GBP/USD,305221.31,1.268725,2026-02-03,PENDING,2026-03-02T12:47:18.704830
fdbf09b7-c813-40be-b041-d32412e45440,Barclays PLC,GBP/USD,3696045.75,1.350333,2026-02-14,SETTLED,2026-03-02T12:47:18.704874
2b3fafdd-aced-4998-937b-caead30981ce,Barclays PLC,GBP/EUR,4412402.42,0.675789,2026-02-18,SETTLED,2026-03-02T12:47:18.704919
a8442421-aeeb-41f5-a5c1-765b45a37b26,HSBC Holdings,EUR/USD,3941923.54,0.686312,2026-02-05,OPEN,2026-03-02T12:47:18.704964
19e58bf0-fe14-4e5b-9095-b6738ebbf8f8,HSBC Holdings,USD/JPY,1498977.13,1.102783,2026-02-27,SETTLED,2026-03-02T12:47:18.705008
b4a3ac2a-e24f-40d3-92dd-7c11a29092e1,Societe Generale,GBP/USD,4945606.36,1.0433,2026-02-23,PENDING,2026-03-02T12:47:18.705052
712be3b8-da4d-4416-b9a7-17ceb45a2dab,Barclays PLC,USD/JPY,2345423.64,0.692811,2026-02-09,OPEN,2026-03-02T12:47:18.705103
3059dc9a-d7e3-4441-8456-e74a2074beb3,Deutsche Bank AG,EUR/USD,3658284.98,1.148285,2026-02-05,PENDING,2026-03-02T12:47:18.705149
df81852a-9146-4f28-97f1-c3059a361f43,Deutsche Bank AG,GBP/USD,1692189.77,0.795024,2026-02-16,PENDING,2026-03-02T12:47:18.705195
3c0f0b36-49a7-48bb-a379-62141f92a29c,Societe Generale,AUD/USD,4282171.06,1.397043,2026-02-05,SETTLED,2026-03-02T12:47:18.705241
a67150f2-c6a9-43b4-8f4e-84b372652149,Deutsche Bank AG,GBP/USD,442821.47,1.169256,2026-02-24,SETTLED,2026-03-02T12:47:18.705287
d710cd7b-8bd9-4855-9edf-e801583e22fb,HSBC Holdings,USD/CHF,1624772.33,0.748047,2026-02-25,OPEN,2026-03-02T12:47:18.705334
60ecf1d8-3861-4361-89f7-41ad746483a9,HSBC Holdings,USD/JPY,2239210.25,0.766994,2026-02-26,PENDING,2026-03-02T12:47:18.705382
857c8eaf-f30f-4614-a7d2-467cbc362eab,HSBC Holdings,USD/CAD,3617183.82,0.511436,2026-03-02,OPEN,2026-03-02T12:47:18.705429
c568522e-f76a-42be-8b01-4c557cff0750,HSBC Holdings,GBP/USD,320000.42,0.618225,2026-02-10,SETTLED,2026-03-02T12:47:18.705476
18dd07ae-6809-4c60-ac89-7c143ed1d199,HSBC Holdings,USD/CAD,3433507.36,1.423106,2026-02-14,OPEN,2026-03-02T12:47:18.705522
00993b9b-de13-47c0-bfde-d98c6becb448,HSBC Holdings,AUD/USD,3197169.51,1.440636,2026-02-06,OPEN,2026-03-02T12:47:18.705570
be1ed378-c2bb-4f46-abaa-bdca0242e763,Deutsche Bank AG,USD/CHF,1103451.72,0.633569,2026-02-02,PENDING,2026-03-02T12:47:18.705618
17d64ff9-1e08-40e8-898b-d1e655b3b287,BNP Paribas,USD/CHF,4944301.43,0.873625,2026-02-23,PENDING,2026-03-02T12:47:18.705665
45b8aba3-67e9-454c-a8b1-ce8443fdf8c9,Deutsche Bank AG,USD/CAD,4011955.01,1.325604,2026-03-03,PENDING,2026-03-02T12:47:18.705712
f606c5fd-4ee6-4784-90c4-3b70dedf4c1c,Societe Generale,AUD/USD,4366943.94,0.58187,2026-02-10,PENDING,2026-03-02T12:47:18.705759
7caced19-e8ac-44a5-8708-3191aab3309d,Barclays PLC,EUR/USD,1815306.49,1.417245,2026-02-21,PENDING,2026-03-02T12:47:18.705806
b4b80384-8e62-49b4-9f4a-6b28ddc45be8,BNP Paribas,GBP/USD,4515411.92,0.702157,2026-02-18,OPEN,2026-03-02T12:47:18.705852
5dc1fb8d-7620-48d5-a641-390e7e94d3f8,Barclays PLC,USD/CAD,1647307.01,1.020342,2026-02-21,OPEN,2026-03-02T12:47:18.705898
09e44882-75cd-4a1a-a9a0-fc51edde5a13,BNP Paribas,USD/CHF,3587420.65,0.988828,2026-02-02,OPEN,2026-03-02T12:47:18.705948
ed61941f-4a87-4101-8f17-319c5771781e,Societe Generale,AUD/USD,2272627.18,1.013248,2026-02-22,OPEN,2026-03-02T12:47:18.705994
fc1b4287-92c0-4c2e-9a8f-9e836e718024,HSBC Holdings,USD/CAD,2798398.02,1.172768,2026-02-07,OPEN,2026-03-02T12:47:18.706041
2ff5bf2e-b6a3-4239-bdb7-7c731a62171d,Deutsche Bank AG,AUD/USD,1985784.06,1.316453,2026-02-04,OPEN,2026-03-02T12:47:18.706095
d42911a9-0990-4944-97ba-f813f1059662,Barclays PLC,AUD/USD,235996.12,0.844529,2026-02-26,OPEN,2026-03-02T12:47:18.706142
bd87ba60-5486-4267-837f-3133919bfd15,Societe Generale,EUR/USD,4673568.17,0.569019,2026-03-03,SETTLED,2026-03-02T12:47:18.706193
b1897f57-ad80-4799-b48c-c783e662c9e1,Societe Generale,USD/JPY,2050246.01,1.268972,2026-02-16,SETTLED,2026-03-02T12:47:18.706244
c1a4bf57-1f75-45cf-8bf9-1f1dd64ce402,Societe Generale,USD/CHF,2248200.29,1.417115,2026-02-28,OPEN,2026-03-02T12:47:18.706293
d180c5a1-ff46-4705-bda0-f01987538ac1,BNP Paribas,GBP/USD,3416824.47,1.161793,2026-02-10,PENDING,2026-03-02T12:47:18.706350
4f08f857-61b3-48c2-bc84-d1153d8ce6d7,BNP Paribas,USD/CHF,4302830.04,0.618633,2026-02-05,PENDING,2026-03-02T12:47:18.706448
62797fc4-fdca-4dd2-95dc-e29497c53c3e,Barclays PLC,GBP/EUR,645461.97,1.478724,2026-02-28,OPEN,2026-03-02T12:47:18.706517
bd8c794d-972f-4fa3-a131-072e2943eb3c,BNP Paribas,USD/CHF,4892668.51,0.963004,2026-02-28,PENDING,2026-03-02T12:47:18.706567
1babdaaf-4977-4dd8-8fe1-17d2ab05d9c4,Societe Generale,USD/JPY,1902589.58,0.729664,2026-02-16,OPEN,2026-03-02T12:47:18.706616
6a4cf772-0647-428a-a596-5d7dcbe136da,Barclays PLC,EUR/USD,1385492.14,1.43741,2026-02-18,PENDING,2026-03-02T12:47:18.706665
2027a3f3-1de5-42f7-9ee8-f6216acccaf9,Barclays PLC,GBP/USD,2102010.59,1.266053,2026-02-05,OPEN,2026-03-02T12:47:18.706715
ac1d6b32-c705-4f52-81f1-c3ce4fe3c6ca,Societe Generale,AUD/USD,345781.61,1.093944,2026-02-09,PENDING,2026-03-02T12:47:18.706770
600eecf3-124e-4f81-ae96-b45f66cac799,Barclays PLC,USD/CHF,3519398.47,0.548676,2026-02-28,SETTLED,2026-03-02T12:47:18.706821
d2d2d349-5289-4469-8caf-4797d97a615e,Barclays PLC,GBP/USD,1179353.0,0.717269,2026-02-22,PENDING,2026-03-02T12:47:18.706871
c5a2788f-3ce2-40db-8d6c-b80d87966a1c,BNP Paribas,USD/JPY,4967482.37,0.734162,2026-02-06,PENDING,2026-03-02T12:47:18.706921
bf64a066-20aa-412c-a5a4-934dd40c041f,HSBC Holdings,GBP/USD,2993609.19,1.172532,2026-02-20,SETTLED,2026-03-02T12:47:18.706969
9264f91c-a3fc-4130-a502-922e1cd98a80,BNP Paribas,GBP/USD,4382529.03,1.485696,2026-02-08,SETTLED,2026-03-02T12:47:18.707019
c16fafce-601f-433e-a433-b12f266558f3,BNP Paribas,USD/CAD,1509499.76,0.560958,2026-02-13,OPEN,2026-03-02T12:47:18.707074
0d6ddc6f-c393-4512-a461-bdd4e7c44ec6,Societe Generale,EUR/USD,3133705.76,0.927201,2026-03-03,SETTLED,2026-03-02T12:47:18.707124
aa97f362-830b-4a24-ae65-065da144a818,BNP Paribas,USD/JPY,4708516.19,1.171343,2026-03-02,PENDING,2026-03-02T12:47:18.707181
6aba5cbd-afad-4e02-b9a6-32a8e98e4719,Societe Generale,GBP/USD,2087459.92,0.649218,2026-02-20,PENDING,2026-03-02T12:47:18.707241
8673a85d-f1f3-4c2e-9595-a64802e21f9c,HSBC Holdings,GBP/EUR,2372858.91,1.349341,2026-02-27,PENDING,2026-03-02T12:47:18.707294
ba8cf48c-edc0-4c21-a7d1-b95ba6f2ba4d,Barclays PLC,AUD/USD,730315.23,0.963025,2026-02-17,SETTLED,2026-03-02T12:47:18.707357
9f7b8f1a-8ece-4c34-b85e-9b52567d02e0,Deutsche Bank AG,USD/CHF,4839253.08,1.057287,2026-02-25,OPEN,2026-03-02T12:47:18.707416
31184d07-4ffe-434e-b9d6-9c6d1bf5d8f4,Barclays PLC,USD/CHF,1282428.27,0.830263,2026-02-17,SETTLED,2026-03-02T12:47:18.707466
d5d2605f-54ef-48ef-8e87-406ebb24e636,Deutsche Bank AG,EUR/USD,471395.34,1.224585,2026-02-22,SETTLED,2026-03-02T12:47:18.707516
f2e8b2f0-0a1e-4fa2-8fe7-6325c508abc5,Barclays PLC,GBP/EUR,1892068.2,1.104969,2026-02-19,OPEN,2026-03-02T12:47:18.707565
c38ac685-8b3b-4be0-8b95-999a3b65a1d5,BNP Paribas,GBP/USD,948934.84,1.261696,2026-02-13,SETTLED,2026-03-02T12:47:18.707615
30d3409d-61ec-47b4-9376-400602013d84,HSBC Holdings,EUR/USD,1052356.55,1.407033,2026-02-26,OPEN,2026-03-02T12:47:18.707664
2689c3fb-ad4f-47ca-a949-b3f8b5d12ae0,Barclays PLC,USD/CAD,4686427.22,1.462078,2026-02-27,SETTLED,2026-03-02T12:47:18.707713
